,name,city,country,tags,office_lat,office_lon,funds_raised_float,currency,fx_rate,funds_raised_usd,desing_tag,gaming_tag,funding_tag
3476,Emmaus Designs,Lake Wales,USA,"web-design, flash-web-design, ecommerce, custom-web-site-development, web-hosting, php-web-development",27.927025,-81.607259,0.0,$,1.0,0.0,True,False,False
3478,Magnifi Online,Littleton,USA,"search-engine-marketing, search-engine-optimization, internet-advertising, internet-marketing, banner-ads, conversion-rate-optimization, landing-page-design, social-media, ppc, seo, smo, cro, lpo",32.7845701,-117.1283599,0.0,$,1.0,0.0,True,False,False
3479,DataFeedScripts,Lynden,USA,"web-delopment, software, shopping-com-api, shopzilla-api, compare-prices-script",48.9423947,-122.4544302,0.0,$,1.0,0.0,False,False,False
3482,SellingBin,Boca Raton,USA,"bluray, calculators, camcorders, clel-phones, desktops, digital-cameras, external-drives, gaming-consoles, gps, laptops, lcd-monitors, mp3-players, movies, pdas, satellite-radios, video-games",26.3740217,-80.203646,0.0,$,1.0,0.0,False,True,False
3484,Wetoku,Seoul,KOR,"blog, interview, blogger, record, webcam",37.5009759,127.0373502,0.0,$,1.0,0.0,False,False,False
3485,AppAssure Software,Reston,USA,"replay-microsoft-exchange-environments, backup, microsoft, exchange, microsoft-exchange, recovery, disaster-recovery, backup-and-recovery, backup-software, windows-backup",38.953083,-77.335587,6000000.0,$,1.0,6000000.0,False,False,True
3488,NecesCity,Hong Kong,HKG,"online, lifestyle, men, city-guide, insiders-guide, guide, newsletter, magazine, nightlife, bars, dining, restaurants, eateries, services, style, fashion, design, gadgets, leisure, sports, events, art, culture, travel, hotels, insider, hidden-gems, hong-k",22.334148,114.150564,0.0,$,1.0,0.0,True,False,False
3489,ContinuumGlobal,San Francisco,USA,search-social-media-email-data-analytics-web-online,37.7824672,-122.3942549,0.0,$,1.0,0.0,False,False,False
3490,ContinuumGlobal,Chandigarh,IND,search-social-media-email-data-analytics-web-online,30.7333148,76.7794179,0.0,$,1.0,0.0,False,False,False
3491,Soffront,Fremont,USA,"sales-automation-software, marketing-automation-software, crm-software, crm-solution, sales-software, knowledgebase-software, crm-portal, customer-support-software, defect-tracking, knowledge-management-software, crm, customer-relationship-management, con",37.4997846,-121.9350157,0.0,$,1.0,0.0,False,False,False
3492,Fan,Mar del Plata,ARG,"sharepoint, custom-apps, e-commerce, software-engineering, usability, design",-37.9924155,-57.5538238,0.0,$,1.0,0.0,True,False,False
3493,Garlik,Richmond,GBR,"fraud, financial, users, lost, personal, media, identity, theft, access, internet, data",51.462108,-0.295441,24700000.0,$,1.0,24700000.0,False,False,True
3494,Garlik,New York,USA,"fraud, financial, users, lost, personal, media, identity, theft, access, internet, data",40.7615818,-73.970624,24700000.0,$,1.0,24700000.0,False,False,True
3496,OfferWire,Vero Beach,USA,"shopping, broadband, cable-tv, phone-service, digital-services, moving, home-security, gaming, credit-cards, electronics",27.6476577,-80.3821092,3500000.0,$,1.0,3500000.0,False,True,True
3497,OfferWire,Atlanta,USA,"shopping, broadband, cable-tv, phone-service, digital-services, moving, home-security, gaming, credit-cards, electronics",34.046788,-84.300914,3500000.0,$,1.0,3500000.0,False,True,True
3498,CityZine,Sint-Denijs-Westrem,BEL,"belgium, cityguides, websites, movies, virtual-tours, cities, citymarketing",51.023156,3.6687365,0.0,$,1.0,0.0,False,False,False
3501,PLAVEB Corporation,Burbank,USA,"web-design, website-development, ecommerce, shopping-carts, web-application-development, rich-internet-applications, seo, ppc-management, mobile-website, iphone-applications-development",34.1676412,-118.3227223,0.0,$,1.0,0.0,True,False,False
3503,Kerio Technologies,San Jose,USA,"mail, email, groupware, mailserver, webmail, ajaxwebmail, outlook, entourage, iphone, active-sync, firewall, winroute",37.337402,-121.894099,0.0,$,1.0,0.0,False,False,False
3504,Security Innovation,Wilmington,USA,"security, risk-assessment, risk-mitigation, risk-management, software-security",42.5872713,-71.1556329,9100000.0,$,1.0,9100000.0,False,False,True
3505,Design215,Fort Lauderdale,USA,"web-design, php, w3c, photography, headshots, advertising, graphics, logos",26.165709,-80.1007858,0.0,$,1.0,0.0,True,False,False
3506,Carp Data Service,Sevierville,USA,"data-analysis, reporting-software, business-intelligence, olap, software-as-a-service, cloud-computing, pay-as-you-go, analytics, statistics, twitter-tool, custom-development",35.868268,-83.560763,0.0,$,1.0,0.0,False,False,False
3507,CxT Group,Bloomfield Hills,USA,"database-development, custom-software, web-site-design, seo",42.605626,-83.319932,0.0,$,1.0,0.0,True,False,False
3508,CxT Group,San Diego,USA,"database-development, custom-software, web-site-design, seo",32.754305,-117.079074,0.0,$,1.0,0.0,True,False,False
3509,Blackbaud,Charleston,USA,"software, nonprofit, enterprise-crm",32.869699,-79.91832,0.0,$,1.0,0.0,False,False,False
3510,Without Software,"Toronto, ON",CAN,"applicant-tracking, web-based, resume-storage, resume-parsing, job-board",43.6509601,-79.3588278,0.0,$,1.0,0.0,False,False,False
3511,WiFilez,New York,USA,"digital-content, ecommerce, download, playlist, media-hosting",40.734331,-74.005661,0.0,$,1.0,0.0,False,False,False
3512,Centic,Odense S,DNK,software-ruby-java-agile,55.3581088,10.3947844,0.0,$,1.0,0.0,False,False,False
3515,MARS media,Amsterdam,NLD,"web-design, hosting, cms, branding, seo, search-engine-optimization, content-management-systems, web-development, online-marketing",52.2986042,4.9549211,0.0,$,1.0,0.0,True,False,False
3516,LEADshare,Paris,FRA,"emarketing, ecommerce, web, internet",48.8566667,2.3509871,0.0,$,1.0,0.0,False,False,False
3517,Pro-Technologies,Islamabad,PAK,"web-design, website-design, web-design-services, web-design-company, web-designer, web-development, outsourcing-website-design, web2-0-designer",33.6806501,73.000806,0.0,$,1.0,0.0,True,False,False
3518,greenstar media labs,Philadelphia,USA,"digital-media, interactive-media, media-consulting, iphone-apps, digital-convergence, web-2-0, web-3-0",39.951639,-75.163808,0.0,$,1.0,0.0,False,False,False
3519,Internet Marketing Consultant,Hepburn Springs,AUS,"internet-marketing-melbourne, online-marketing-melbourne, seo-melbourne, website-development-melbourne, internet-marketing-consultant, internet-marketing-consulting, seo-services",-37.307999,144.134544,0.0,$,1.0,0.0,False,False,False
3522,U-Play Studios,Barcelona,ESP,"sports, games, pc-basketball, multimedia",41.4063346,2.1920231,651000.0,$,1.0,651000.0,False,False,False
3524,baimos technologies,Munich,DEU,"car-sharing, mobile-parking, smartphone, app, access, in-app-access-management, android, ios, sdk, api, rest-interface, software-development-kit, sharing, collaborative-consumption",48.2676378,11.6639395,1020000.0,$,1.0,1020000.0,False,False,True
3525,Yoostar,New York,USA,"entertainment, games, kinect, ps3, xbox, movies, karaoke",40.756054,-73.986951,0.0,$,1.0,0.0,False,False,False
3526,Yoostar,Los Angeles,USA,"entertainment, games, kinect, ps3, xbox, movies, karaoke",34.052187,-118.243425,0.0,$,1.0,0.0,False,False,False
3527,The Resumator,Pittsburgh,USA,"saas, hiring, ats, hr, software",40.438423,-80.001933,2980000.0,$,1.0,2980000.0,False,False,True
3528,Partners Marketing Group,Marietta,USA,"atlanta-marketing-firms, branding, interactive, search-engine-marketing, web-development",34.0138861,-84.549924,0.0,$,1.0,0.0,False,False,False
3529,Pigmata Media,Makati,PHL,"cakephp, php, software-development, internet-marketing, user-interface-design, web-design, web-application-development",14.5359294,121.0211311,5000.0,$,1.0,5000.0,True,False,False
3530,Autoquake,London,GBR,"cars, used, service, online, internet, used-cars, insurance, retailer, retail, automobile",51.543337,-0.172364,39900000.0,$,1.0,39900000.0,False,False,True
3531,Funnela,PoznaÅ„,POL,"crm, sales, communication, webapp, sharing, email, calendar, tasks",52.298342,16.8489579,0.0,$,1.0,0.0,False,False,False
3532,HashCube,,IND,"social-gaming, gaming, internet",12.910491,77.5857168,0.0,$,1.0,0.0,False,True,False
3533,Carrier Mobile,Ann Arbor,USA,"mobile, logistics, software, fleet-management, logging",42.2802707,-83.7422325,10000.0,$,1.0,10000.0,False,False,False
3534,gloStream,Bloomfield Hills,USA,"health-software, medical-software",42.5424744,-83.2851103,12300000.0,$,1.0,12300000.0,False,False,True
3536,RightSignature,Santa Barbara,USA,"e-signature, online-signature, digital-signature, document, estimate, contract",34.4306522,-119.7144223,0.0,$,1.0,0.0,False,False,False
3537,AppUseful,Austin,USA,"web-apps, web-2-0, reviews, social-networking",30.2961708,-97.7389543,0.0,$,1.0,0.0,False,False,False
3538,ooze,Buenos Aires,ARG,"internet, experiences, lab",-34.6200334,-58.3714797,0.0,$,1.0,0.0,False,False,False
3539,Farmsphere,Mountain View,USA,"agribusiness, agronegocios, internet",-34.6175545,-58.3716806,0.0,$,1.0,0.0,False,False,False
3540,WebPurify,Los Angeles,USA,"web-services, api, prfanity, filtering, security, blogs, plug-ins",34.052187,-118.243425,0.0,$,1.0,0.0,False,False,False
3541,Selteco,Schaumburg,USA,"html, flash, gif, animation, dhtml, swf",42.062816,-88.034017,0.0,$,1.0,0.0,False,False,False
3542,Selteco,Ajax Ontario,CAN,"html, flash, gif, animation, dhtml, swf",43.8714181,-79.0342794,0.0,$,1.0,0.0,False,False,False
3543,Selteco,Warsaw,POL,"html, flash, gif, animation, dhtml, swf",52.1712424,21.0062704,0.0,$,1.0,0.0,False,False,False
3545,Crosscheck Networks,Newton,USA,web-service-deployment,42.3157694,-71.2171203,0.0,$,1.0,0.0,False,False,False
3546,Undead Code Studios,Madrid,ESP,"videogames, blogs, web, internet, mobile, iphone, facebook, ipad",40.6367104,-3.9980485,0.0,$,1.0,0.0,False,False,False
3547,Cokidoo,Santiago de Compostela,ESP,"internet, vertical-social-network, communities, graphics, 2d, 3d",42.8995162,-8.5089455,0.0,$,1.0,0.0,False,False,False
3548,Cokidoo,Murcia,ESP,"internet, vertical-social-network, communities, graphics, 2d, 3d",37.9928939,-1.1317041,0.0,$,1.0,0.0,False,False,False
3550,eblizz,Los Angeles,USA,"aggregator, social-networks, social-networking, online-content, multimedia, social-content-distribution, e-commerce, digital, social-media-marketing, social-shopping, viral-content, content-distribution",34.0163012,-118.4920896,650000.0,$,1.0,650000.0,False,False,False
3551,SchoolRack,Los Angeles,USA,"education, teacher-websites, online-education",34.0386656,-118.4221519,0.0,$,1.0,0.0,False,False,False
3553,White House Business Solutions,Chennai,IND,"e-learning, learning-management-systems, elearning-solutions, elearning-products, software, lms, lms-solutions, school-management-systems",13.080128,80.2519224,0.0,$,1.0,0.0,False,False,False
3554,Nalts Consulting,Doylestown,USA,"social-media, video, marketing, consulting, advertising, web-2-0, nalts, nalty, viral, twitter, youtube",40.3113504,-75.1135236,0.0,$,1.0,0.0,False,False,False
3556,ArtNeighbor,New York City,USA,"art, arts, social-network, web-2-0, website, artists, community",40.7489381,-73.9918181,0.0,$,1.0,0.0,False,False,False
3557,Real Time Content,New York,USA,"video, advertising, marketing, personalization, integrated, personalized, interactive, creative, engagement, online, internet",40.755959,-73.990286,0.0,$,1.0,0.0,False,False,False
3558,Real Time Content,London,GBR,"video, advertising, marketing, personalization, integrated, personalized, interactive, creative, engagement, online, internet",51.5209358,-0.1424094,0.0,$,1.0,0.0,False,False,False
3560,ParableSoft,Tampa,USA,"website-design, website-development, application-development, internet-marketing, seo, search-engine-optimization, online-marketing, press-release, blogging, pay-per-click, email-marketing, web-hosting",27.952334,-82.4992,0.0,$,1.0,0.0,True,False,False
3561,Pacific Coast Information Systems,Vancouver,CAN,"network-infrastructure-security, application-security, astaro-firewall, websphere-portal, cyber-security, website-protection, vancouver",49.2876045,-123.1208184,0.0,$,1.0,0.0,False,False,False
3562,Electric Cloud,Sunnyvale,USA,"application-lifecycle-management, software-production-management, agile-development, software-integrity, software-quality, software-analysis, build-management, continuous-integration, embedded-systems, embedded-software",37.3903639,-122.0325963,25600000.0,$,1.0,25600000.0,False,False,True
3564,pingVision,Boulder,USA,"drupal, web-design, web-development, interactive-design, information-architecture",40.0146417,-105.2387032,0.0,$,1.0,0.0,True,False,False
3565,Primediart,Kolkata,IND,"web-design, web-development, multimedia, internet-marketing",22.5985389,88.40286,0.0,$,1.0,0.0,True,False,False
3566,Merchantrms,Toronto,CAN,"online-credit-card-fraud, internet-credit-card-fraud-protection, prevention, device-identification, detection, chargeback-protection, payment-gateways, online-fraud-solutions, credit-card-chargebacks, prevention-tool, preventing-e-commerce-chargebacks, fr",43.7896181,-79.2354377,0.0,$,1.0,0.0,False,False,False
3568,GameGround,New York,USA,"achievements, gaming, online-gaming, share, gaming-identity, online, compete, gaming-experience, gamification, badges, meta-game",40.756054,-73.986951,11400000.0,$,1.0,11400000.0,False,True,True
3569,ClickFuel,Burlington,USA,"internet-marketing, clickfuel, internet-marketing-agency, steve-pogorzelski",42.3406534,-71.0680027,9000000.0,$,1.0,9000000.0,False,False,True
3570,Don't Blink Design,Santa Monica,USA,"web-design, web-development, web-2-0, design, database, open-source",34.019122,-118.492268,0.0,$,1.0,0.0,True,False,False
3571,Don't Blink Design,San Diego,USA,"web-design, web-development, web-2-0, design, database, open-source",32.7194538,-117.1673934,0.0,$,1.0,0.0,True,False,False
3573,Blip,Santa Monica,USA,"video, videoblog, podcast, tv, hosting, advertising, web-series",34.0272246,-118.4682333,27300000.0,$,1.0,27300000.0,False,False,True
3574,ekidnaworld,Queensland,AUS,"safe, virtual-world, kids, australian, games, age-appropriate",-27.4574861,153.033686,0.0,$,1.0,0.0,False,False,False
3577,Ciklum,Copenhagen,DNK,"nearshore-software-development, offshore-software-development, software-engineering, outsourcing-services, outsourcing-ukraine, outsourcing-eastern-europe, danish-outsourcing-company, dedicated-it-development-team",56.0921712,8.9105435,0.0,$,1.0,0.0,False,False,False
3578,Ergon Informatik,Zurich,CHE,"telecom, software-services, software-develeopment, mobile-solutions",47.3639548,8.5534151,0.0,$,1.0,0.0,False,False,False
3579,ViralTracker,Amsterdam,NLD,"analytics, onlinemeasurement, videoanalytics, webanalytics, videomeasurement",52.3733812,4.8761066,0.0,$,1.0,0.0,False,False,False
3580,Parse3,Warwick,USA,"custom-software-develoment, web-development, e-commerce-applications, onshore-outsourcing, domestic-outsourcing, outsource-software-development",41.2556114,-74.3598933,0.0,$,1.0,0.0,False,False,False
3581,Roundthird,St. Louis,USA,"web-application-development, iphone-development, online-marketing",38.633586,-90.319021,0.0,$,1.0,0.0,False,False,False
3589,scoyo,Hamburg,DEU,"e-learning, gamebasedlearning, seriousgames, edutainment",53.5622698,9.9490139,0.0,$,1.0,0.0,False,False,False
3590,OpenAmplify,Annapolis,USA,"computational-linguistics, natural-language-processing, semantic-web",38.9766968,-76.4931052,0.0,$,1.0,0.0,False,False,False
3593,"LAN Services, LLC",San Jose,USA,"rmscart, rms-cart, rms, rms-shopping-cart, shopping-cart-software, integrated-web-store, web-store, web-store-solution, integrated-ecommerce, ecommerce-shopping-cart",37.2890158,-121.7809943,0.0,$,1.0,0.0,False,False,False
3594,TRIRIGA,Las Vegas,USA,"tririga, enterprise-sustainability-software, carbon-accounting-software, carbon-management-software, integrated-workplace-management-software, iwms, real-estate-software, facilities-management-software, facility-management-software, cafm",36.0686005,-115.162279,5000000.0,$,1.0,5000000.0,False,False,True
3595,TRIRIGA,Pleasanton,USA,"tririga, enterprise-sustainability-software, carbon-accounting-software, carbon-management-software, integrated-workplace-management-software, iwms, real-estate-software, facilities-management-software, facility-management-software, cafm",37.6817236,-121.9031911,5000000.0,$,1.0,5000000.0,False,False,True
3597,Go Test It,Cambridge,GBR,"testing, automated-testing, cross-browser-testing, functional-testing, web-applications",52.1963733,0.1987426,0.0,$,1.0,0.0,False,False,False
3598,WebGravity,Lakewood,USA,"webgravity, web-gravity, seo, e-commerce-development, ciesnik, dynamic-websites",39.708411,-105.136845,0.0,$,1.0,0.0,False,False,False
3600,Davyin Internet Solutions,Shanghai,CHN,"web-development, web-design, drupal-services",31.2366983,121.4137257,0.0,$,1.0,0.0,True,False,False
3602,Covet Shop,New York,USA,"consignment, online-consignment, designer-consignment, consignment-shops",40.72874,-73.989324,0.0,$,1.0,0.0,True,False,False
3607,Springo,New York,USA,"web-navigation, web-shortcutting, search, visual-search, top-of-the-web, best-websites",40.758062,-73.978432,0.0,$,1.0,0.0,False,False,False
3608,L'Atelier BNP Paribas,Paris,FRA,"innovation, trends, technology, web, mobile, consulting, europe, america, china, japan, south-korea, asia",48.8701574,2.334781,0.0,$,1.0,0.0,False,False,False
3609,L'Atelier BNP Paribas,San Francisco,USA,"innovation, trends, technology, web, mobile, consulting, europe, america, china, japan, south-korea, asia",37.7577648,-122.3882112,0.0,$,1.0,0.0,False,False,False
3611,Engagement Systems,Kansas City,USA,"marketing-automation, sales-automation, automated-marketing, crm, lead-generation, customer-acquisition, lead-nurturing, customer-retention, crm-marketing-software, marketing-campaign-automation, multi-channel-marketing, saas, salesforce-automation, sales",39.156427,-94.483334,0.0,$,1.0,0.0,False,False,False
3612,Gen-Y Media,Burlingame,USA,online-advertising-sales-consulting-digital-media-ad-operations-cpm-cpc,37.598478,-122.376572,0.0,$,1.0,0.0,False,False,False
3613,Binbit,San Pedro Garza Garcia,MEX,"mobile, sms, mms, wap, payment, billing, mobile-advertising, mobile-marketing, mobile-internet, mobile-banking, mobile-messaging, wireless, gprs, umts, gateway, roaming, games, ringtones, mp3, music",25.6600605,-100.3760321,0.0,$,1.0,0.0,False,False,False
3618,Enhanced Automation,Menomonee Falls,USA,"automation, integration, engineering, automation-engineering, industrial-automation, control-systems, plc, control-panel, electronics, programming, manufacturing, design, services, information-technology, assembly, operating-systems, interface, operator-i",43.113262,-88.080445,0.0,$,1.0,0.0,True,False,False
3619,uControl,Austin,USA,"home-security, home-automation, digital-home, energy-management, smart-home",30.3542873,-97.7976572,3900000.0,$,1.0,3900000.0,False,False,True
3620,Nirvana,Montreal,CAN,"gtd, productivity, software, web-2-0",45.5058782,-73.5673333,0.0,$,1.0,0.0,False,False,False
3622,NextPage,Draper,USA,"ediscovery, electronic-discovery, ediscovery-software",40.4971351,-111.8906575,1710000.0,$,1.0,1710000.0,False,False,True
3625,Netsize,Meudon  (Paris),FRA,"mobile, sms, mms, wap, direct-billing, carrier-billing, operator-billing, in-app-billing, application-store-billing, mobile-billing, wap-billing, mobile-payment, mobile-marketing, mobile-messaging, premium-sms, netsize-guide, web-app-billing, html5-app-bi",48.8943115,2.288319,16800000.0,$,1.0,16800000.0,False,False,True
3626,Netsize,West Chatswood,AUS,"mobile, sms, mms, wap, direct-billing, carrier-billing, operator-billing, in-app-billing, application-store-billing, mobile-billing, wap-billing, mobile-payment, mobile-marketing, mobile-messaging, premium-sms, netsize-guide, web-app-billing, html5-app-bi",-33.867139,151.207114,16800000.0,$,1.0,16800000.0,False,False,True
3627,Netsize,Budapest,HUN,"mobile, sms, mms, wap, direct-billing, carrier-billing, operator-billing, in-app-billing, application-store-billing, mobile-billing, wap-billing, mobile-payment, mobile-marketing, mobile-messaging, premium-sms, netsize-guide, web-app-billing, html5-app-bi",47.4984056,19.0407578,16800000.0,$,1.0,16800000.0,False,False,True
3628,Netsize,Rome,ITA,"mobile, sms, mms, wap, direct-billing, carrier-billing, operator-billing, in-app-billing, application-store-billing, mobile-billing, wap-billing, mobile-payment, mobile-marketing, mobile-messaging, premium-sms, netsize-guide, web-app-billing, html5-app-bi",41.8954656,12.4823243,16800000.0,$,1.0,16800000.0,False,False,True
3629,Netsize,Amsterdam,NLD,"mobile, sms, mms, wap, direct-billing, carrier-billing, operator-billing, in-app-billing, application-store-billing, mobile-billing, wap-billing, mobile-payment, mobile-marketing, mobile-messaging, premium-sms, netsize-guide, web-app-billing, html5-app-bi",52.3738007,4.8909347,16800000.0,$,1.0,16800000.0,False,False,True
3630,Netsize,Alcobendas,ESP,"mobile, sms, mms, wap, direct-billing, carrier-billing, operator-billing, in-app-billing, application-store-billing, mobile-billing, wap-billing, mobile-payment, mobile-marketing, mobile-messaging, premium-sms, netsize-guide, web-app-billing, html5-app-bi",40.4167413,-3.7032498,16800000.0,$,1.0,16800000.0,False,False,True
3631,Netsize,Älvsjö,SWE,"mobile, sms, mms, wap, direct-billing, carrier-billing, operator-billing, in-app-billing, application-store-billing, mobile-billing, wap-billing, mobile-payment, mobile-marketing, mobile-messaging, premium-sms, netsize-guide, web-app-billing, html5-app-bi",59.3327881,18.0644881,16800000.0,$,1.0,16800000.0,False,False,True
3632,Netsize,London,GBR,"mobile, sms, mms, wap, direct-billing, carrier-billing, operator-billing, in-app-billing, application-store-billing, mobile-billing, wap-billing, mobile-payment, mobile-marketing, mobile-messaging, premium-sms, netsize-guide, web-app-billing, html5-app-bi",51.5001524,-0.1262362,16800000.0,$,1.0,16800000.0,False,False,True
3636,Trezur,Dublin,IRL,web2ireland,53.344104,-6.2674937,0.0,$,1.0,0.0,False,False,False
3637,Tiempo Development,Tempe,USA,"outsourcing, software-development, offshore, mexico, nearshore, tqs, agile, scrum, cio",33.4298452,-111.9387842,0.0,$,1.0,0.0,False,False,False
3641,One Simple Move,San Francisco,USA,"web-tools, moving",37.800482,-122.402922,0.0,$,1.0,0.0,False,False,False
3642,BitMethod,Des Moines,USA,"ios, android, mobile-apps, mobile-design, mobile-ux, mobile-consulting",41.581232,-93.621998,50000.0,$,1.0,50000.0,True,False,False
3643,Eventric,Chicago,USA,"live-event-management-software, vip-ticketing-solutions, live-event-marketplace",41.9174637,-87.6664837,0.0,$,1.0,0.0,False,False,False
3644,Adword Success,Greater London,GBR,"website-development, website-design, ppc, seo, hosting",51.5807353,0.0499962,0.0,$,1.0,0.0,True,False,False
3645,Virtuosant Technology,Ringgold,USA,"portal, healthcare, portlets, websphere, smb",34.9790168,-85.0957662,0.0,$,1.0,0.0,False,False,False
3646,Adeye Mobile,London,GBR,"mobile-ad-network, mobile-advertising--mobile-marketing, bluetooth, digital, mobile-media, buzz",51.515129,-0.1297711,0.0,$,1.0,0.0,False,False,False
3647,Synesis IT,New York,USA,"ny-managed-services, sharepoint, it-support, server-migration, server-repair, network-design, security-audit, software-implementation, sharepoint-license-price, microsoft-office-2007-price, forefront-license-price, system-center-license-price, document-ma",40.748873,-73.987106,0.0,$,1.0,0.0,True,False,False
3649,Above the Fold,Cambridge,USA,"user-experience-design, usability, web-design, web-strategy, web-designs, site-redesign, web-presence, information-architecture, ia, user-experience, ui-design, ui-consulting, user-interface-design, user-interface-consulting, gui-design, graphical-user-in",42.357489,-71.055591,0.0,$,1.0,0.0,True,False,False
3651,Voon,Buenos Aires,ARG,"iphone, ipod-touch, ipad, 3d, games, opengl, web-2-0, app-development, game-development, mobile, iphone-app, iphone-games, ipad-app, ipod-app",-34.611781,-58.417309,0.0,$,1.0,0.0,False,False,False
3652,Copybook Solutions,Tiverton,GBR,"web-design, it-implementation, graphic-design, print, advertising",50.90609,-3.4810902,0.0,$,1.0,0.0,True,False,False
3653,Copybook Solutions,Exeter,GBR,"web-design, it-implementation, graphic-design, print, advertising",50.721453,-3.498046,0.0,$,1.0,0.0,True,False,False
3654,Broadband Expert,Essex,GBR,"mobile-broadband, free-laptop, free-laptops, broadband, mobile-internet, dongle, dongles",51.7283261,0.4665569,0.0,$,1.0,0.0,False,False,False
3655,GRIN Publishing,Munich,DEU,"publishing, academic, book, ebook, print-on-demand, saas, software, cloud-publishing, digital-first, publishing-software, publishing-solution, ebook-distribution",48.1365323,11.5697308,0.0,$,1.0,0.0,False,False,False
3657,Ramp Up Tech,New York,USA,"technology-consulting, web, site, design, development, application, database-design, network-analysis, support, email-systems-implementation, ecommerce, integration, services, thin-client-services, remote-management, remote-access, email, compliance, arch",40.746514,-73.993035,0.0,$,1.0,0.0,True,False,False
3658,EightyTwenty Group,Toronto,CAN,"enterprise, legal, accounting, web-2-0, professional-service, saas, cloud",43.670233,-79.386755,0.0,$,1.0,0.0,False,False,False
3659,C3 SoftWorks,Minneapolis,USA,"training-games, training-software, training-game-software, game-show-software, classroom-training-games, game-show-buzzers, smartboard-games, quiz-games-for-training, using-games-to-teach, educational-games, teaching-games, customizable-gameshows, game-sh",44.9851554,-93.2709923,0.0,$,1.0,0.0,False,False,False
3660,ProspectMX,Lancaster,USA,"internet-marketing-company, internet-marketing-services, search-engine-optimization, link-building-services, pay-per-click-management, lead-generation",40.045238,-76.362583,0.0,$,1.0,0.0,False,False,False
3661,GCDUK Search,Harrogate,GBR,crm-software,53.990615,-1.5391117,0.0,$,1.0,0.0,False,False,False
3664,FLYPEANUT Studio,Seoul,KOR,"design, web, start-up, web-services, development, flypeanut, conpl",37.56862,127.0263662,0.0,$,1.0,0.0,True,False,False
3665,ActiveBox,Bandung,IDN,"activebox, web-design-and-development, iphone--ipod-touch-apps, cms, blog, templating, 3d-game, modeling, animation",-6.903247,107.69033,0.0,$,1.0,0.0,True,False,False
3669,itcampus web2test,Leipzig,DEU,"software-development, web-testing, web-testing-tool, web-testing-software",51.3280846,12.3419833,0.0,$,1.0,0.0,False,False,False
3671,ExpanDrive,Cambridge,USA,"storage, cloud, software",42.375392,-71.118487,0.0,$,1.0,0.0,False,False,False
3672,Pegasys,Huntington Beach,USA,"video-encoding, authoring, software, presentations, blu-ray-authoring, dvd, divx-authoring",33.860128,-118.289188,0.0,$,1.0,0.0,False,False,False
3674,CostumeWorks,Lake Geneva,USA,"costume, decoration, party-supply, flash, flex, javascript, rich-internet-application",42.5602523,-88.4597673,175000.0,$,1.0,175000.0,False,False,False
3675,Zotec Partners,Carmel,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",39.953189,-86.160136,0.0,$,1.0,0.0,False,False,False
3676,Zotec Partners,Fishers,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",39.9716738,-85.9941864,0.0,$,1.0,0.0,False,False,False
3677,Zotec Partners,Irvine,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",33.685102,-117.858774,0.0,$,1.0,0.0,False,False,False
3678,Zotec Partners,Rockwall,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",32.8641702,-96.4392257,0.0,$,1.0,0.0,False,False,False
3679,Zotec Partners,Coral Gables,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",25.7484644,-80.2584867,0.0,$,1.0,0.0,False,False,False
3680,Zotec Partners,Duluth,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",33.948852,-84.124626,0.0,$,1.0,0.0,False,False,False
3681,Zotec Partners,Charleston,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",32.799507,-80.018119,0.0,$,1.0,0.0,False,False,False
3682,Zotec Partners,Macon,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",32.834219,-83.6352061,0.0,$,1.0,0.0,False,False,False
3683,Zotec Partners,Memphis,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",35.077687,-89.900999,0.0,$,1.0,0.0,False,False,False
3684,Zotec Partners,Johnson City,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",42.114717,-75.9591704,0.0,$,1.0,0.0,False,False,False
3685,Zotec Partners,San Diego,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",32.903452,-117.176561,0.0,$,1.0,0.0,False,False,False
3686,Zotec Partners,Henderson,USA,"medical-billing, radiology-billing, practice-management, medical-billing-and-coding, billing-software, billing-services",36.006618,-115.09411,0.0,$,1.0,0.0,False,False,False
3687,TVU Networks,Mountain View,USA,"live-tv, internet-tv, online-video, streaming, video, p2p, rich-media, internet-broadcast",37.416349,-122.085021,10100000.0,$,1.0,10100000.0,False,False,True
3690,Novelty Systems,Gainesville,USA,"web-design, web-development, seo, sem, internet-marketing",29.5950852,-82.4102628,0.0,$,1.0,0.0,True,False,False
